Customer Name,Employee Name,Route Name,State,Visit Day,acedns
C2449,1629,Budhiya Ka Kinara,UP,Monday,Y
C2449,1635,Budhiya Ka Kinara,UP,Monday,Y
C2449,5008,Budhiya Ka Kinara,UP,Monday,Y
C2449,1606,Budhiya Ka Kinara,UP,Monday,Y
C2449,,Sikandara-Baheriya,UP,Wednesday,Y
C2449,1629,Sikandara-Baheriya,UP,Wednesday,Y
C2449,1635,Sikandara-Baheriya,UP,Wednesday,Y
C2449,5008,Sikandara-Baheriya,UP,Wednesday,Y
C2449,1606,Sikandara-Baheriya,UP,Wednesday,Y
C2449,,Miya Ka Pura,UP,Wednesday,Y
C2449,1629,Miya Ka Pura,UP,Wednesday,Y
C2449,1635,Miya Ka Pura,UP,Wednesday,Y
C2449,5008,Miya Ka Pura,UP,Wednesday,Y
C2449,1606,Miya Ka Pura,UP,Wednesday,Y
C2632,1629,Muftiganj-Chowk,UP,,Y
C2632,5008,Muftiganj-Chowk,UP,,Y
C2632,1606,Muftiganj-Chowk,UP,,Y
C2632,,KATRA-RAJAPUR,UP,Wednesday,Y
C2632,1189,KATRA-RAJAPUR,,,Y
C2632,1629,KATRA-RAJAPUR,UP,Wednesday,Y
C2632,1635,KATRA-RAJAPUR,UP,Wednesday,Y
C2632,5008,KATRA-RAJAPUR,UP,Wednesday,Y
C2632,1606,KATRA-RAJAPUR,UP,Wednesday,Y
C2632,,NAINI,UP,Monday,Y
C2632,1629,NAINI,UP,Monday,Y
C2632,1635,NAINI,UP,Monday,Y
C2632,5008,NAINI,UP,Monday,Y
C2632,1606,NAINI,UP,Monday,Y
C2675,1172,Gonda Local-Shiv Prov.,UP,,N
C2675,1184,Gonda Local-Shiv Prov.,UP,,N
C2675,1171,Gonda Local-Shiv Prov.,UP,,N
C2675,1130,Gonda Local-Shiv Prov.,UP,,N
C2675,,Sirsa Bazar,UP,Monday,Y
C2675,1629,Sirsa Bazar,UP,Monday,Y
C2675,1635,Sirsa Bazar,UP,Monday,Y
C2675,5008,Sirsa Bazar,UP,Monday,Y
C2675,1606,Sirsa Bazar,UP,Monday,Y
C2677,,Aanapur Local,UP,Monday,Y
C2677,1629,Aanapur Local,UP,Monday,Y
C2677,1635,Aanapur Local,UP,Monday,Y
C2677,1307,Aanapur Local,UP,Monday,Y
C2677,1606,Aanapur Local,UP,Monday,Y
C2752,,Lendiyari Local,UP,Monday,Y
C2752,1629,Lendiyari Local,UP,Monday,Y
C2752,1635,Lendiyari Local,UP,Monday,Y
C2752,5008,Lendiyari Local,UP,Monday,Y
C2752,1606,Lendiyari Local,UP,Monday,Y
C2930,,Saidabad Local,UP,Friday,Y
C2930,1629,Saidabad Local,UP,Friday,Y
C2930,1635,Saidabad Local,UP,Friday,Y
C2930,5008,Saidabad Local,UP,Friday,Y
C2930,1606,Saidabad Local,UP,Friday,Y
C0226,1748,Sahapur To Trilokpur,UP,,Y
C0226,1191,Sahapur To Trilokpur,UP,,Y
C0226,1117,Sahapur To Trilokpur,UP,,Y
C0226,1127,Sahapur To Trilokpur,UP,,Y
C0226,1748,Chandauli To Khilauli,UP,,Y
C0226,1191,Chandauli To Khilauli,UP,,Y
C0226,1117,Chandauli To Khilauli,UP,,Y
C0226,1127,Chandauli To Khilauli,UP,,Y
C0226,1748,Barethi,UP,,Y
C0226,1191,Barethi,UP,,Y
C0226,1117,Barethi,UP,,Y
C0226,1127,Barethi,UP,,Y
C0226,1748,Kamal road-Banki,UP,,Y
C0226,1191,Kamal road-Banki,UP,,Y
C0226,1117,Kamal road-Banki,UP,,Y
C0226,1127,Kamal road-Banki,UP,,Y
C0226,1748,Vijay Nagar-Local,UP,,Y
C0226,1191,Vijay Nagar-Local,UP,,Y
C0226,1117,Vijay Nagar-Local,UP,,Y
C0226,1127,Vijay Nagar-Local,UP,,Y
C0226,1748,Barel,UP,,Y
C0226,1191,Barel,UP,,Y
C0226,1117,Barel,UP,,Y
C0226,1127,Barel,UP,,Y
C0226,1748,Galla Mandi-Barabanki,UP,,Y
C0226,1191,Galla Mandi-Barabanki,UP,,Y
C0226,1117,Galla Mandi-Barabanki,UP,,Y
C0226,1127,Galla Mandi-Barabanki,UP,,Y
C0226,1748,Ahmadpur-Mahmoodabad,UP,,Y
C0226,1191,Ahmadpur-Mahmoodabad,UP,,Y
C0226,1117,Ahmadpur-Mahmoodabad,UP,,Y
C0226,1127,Ahmadpur-Mahmoodabad,UP,,Y
C0226,1191,Bibipur-Sidhaur-Banglabazar,UP,,Y
C0226,1117,Bibipur-Sidhaur-Banglabazar,UP,,Y
C0226,1748,Rasauli Dadra,UP,,Y
C0226,1191,Rasauli Dadra,UP,Wednesday,Y
C0226,1117,Rasauli Dadra,UP,Wednesday,Y
C0226,1127,Rasauli Dadra,UP,Wednesday,Y
C0226,1748,Aalapur Kurauli,UP,,Y
C0226,1191,Aalapur Kurauli,UP,Saturday,Y
C0226,1117,Aalapur Kurauli,UP,Saturday,Y
C0226,1127,Aalapur Kurauli,UP,Saturday,Y
C0226,1748,Satarikh To Tikaitganj,UP,,Y
C0226,1191,Satarikh To Tikaitganj,UP,Saturday,Y
C0226,1117,Satarikh To Tikaitganj,UP,Saturday,Y
C0226,1127,Satarikh To Tikaitganj,UP,Saturday,Y
C0226,1748,Jahangirabad To Nanamau,UP,,Y
C0226,1191,Jahangirabad To Nanamau,UP,Tuesday,Y
C0226,1117,Jahangirabad To Nanamau,UP,Tuesday,Y
C0226,1127,Jahangirabad To Nanamau,UP,Tuesday,Y
C1825,1711,Subhash Nagar-Chowk,,,Y
C1825,1191,Subhash Nagar-Chowk,,,Y
C1825,1748,Ram Nagar-Mudaha,UP,,Y
C1825,1711,Ram Nagar-Mudaha,,,Y
C1825,1191,Ram Nagar-Mudaha,,,Y
C1825,1748,Rikabganj to Niyawa,UP,,Y
C1825,1191,Rikabganj to Niyawa,UP,,Y
C1825,1117,Rikabganj to Niyawa,UP,,Y
C1825,1748,Shahabganj To Beniganj,UP,,Y
C1825,1711,Shahabganj To Beniganj,UP,,Y
C1825,1191,Shahabganj To Beniganj,UP,,Y
C1825,1748,Shahganj,UP,,Y
C1825,1711,Shahganj,UP,,Y
C1825,1127,Shahganj,UP,,Y
C1825,1748,Khadbhadi To Milkypur,UP,,Y
C1825,1117,Khadbhadi To Milkypur,UP,Thursday,Y
C1825,1127,Khadbhadi To Milkypur,UP,Thursday,Y
C1825,1748,Kaji Sarai To Bhadarsha Bazar,UP,,Y
C1825,1117,Kaji Sarai To Bhadarsha Bazar,UP,Thursday,Y
C1825,1127,Kaji Sarai To Bhadarsha Bazar,UP,Thursday,Y
C1825,1748,Jalalabad To Rakabganj,UP,,Y
C1825,1117,Jalalabad To Rakabganj,UP,Saturday,Y
C1825,1127,Jalalabad To Rakabganj,UP,Saturday,Y
C1825,1748,Ayodhya,UP,,Y
C1825,1117,Ayodhya,UP,Saturday,Y
C1825,1127,Ayodhya,UP,Saturday,Y
C1825,1748,Harijanganj To Kocha Bazar,UP,,Y
C1825,1117,Harijanganj To Kocha Bazar,UP,Sunday,Y
C1825,1127,Harijanganj To Kocha Bazar,UP,Sunday,Y
C1825,1748,Kuchera to Inayat Nagar,UP,,Y
C1825,1117,Kuchera to Inayat Nagar,UP,Monday,Y
C1825,1127,Kuchera to Inayat Nagar,UP,Monday,Y
C1825,1748,Chamanganj,UP,,Y
C1825,1117,Chamanganj,,,Y
C1825,1127,Chamanganj,,,Y
C1825,1748,Sohawal-Deohri,,,Y
C1825,1748,Naka-Faizabad,UP,,Y
C1825,1117,Naka-Faizabad,,,Y
C1825,1127,Naka-Faizabad,,,Y
C1825,1748,Fatehganj Chowk,UP,,Y
C1825,1117,Fatehganj Chowk,,,Y
C1825,1127,Fatehganj Chowk,,,Y
C2408,1748,Rudauli Local,UP,,Y
C2408,1717,Rudauli Local,UP,,Y
C2408,1117,Rudauli Local,UP,Sunday,Y
C2408,1127,Rudauli Local,UP,Sunday,Y
C2408,1748,Tikaitnagar,UP,,Y
C2408,1717,Tikaitnagar,UP,,Y
C2408,1117,Tikaitnagar,UP,Sunday,Y
C2408,1127,Tikaitnagar,UP,Sunday,Y
C2408,1748,Lohti to Turshanpur,UP,,Y
C2408,1717,Lohti to Turshanpur,UP,,Y
C2408,1117,Lohti to Turshanpur,UP,Saturday,Y
C2408,1127,Lohti to Turshanpur,UP,Saturday,Y
C2408,1748,Mawai to Kotwa Sadak,UP,,Y
C2408,1717,Mawai to Kotwa Sadak,UP,,Y
C2408,1117,Mawai to Kotwa Sadak,UP,Wednesday,Y
C2408,1127,Mawai to Kotwa Sadak,UP,Wednesday,Y
C2408,1748,Azad Nagar To Shukul Bazar,UP,,Y
C2408,1717,Azad Nagar To Shukul Bazar,UP,,Y
C2408,1117,Azad Nagar To Shukul Bazar,UP,Thursday,Y
C2408,1127,Azad Nagar To Shukul Bazar,UP,Thursday,Y
C2408,1748,Kumar Ganj,UP,,Y
C2408,1717,Kumar Ganj,UP,,Y
C2408,1117,Kumar Ganj,,,Y
C2408,1127,Kumar Ganj,,,Y
C2456,1748,Maya Bazar-Goshaiganj,UP,,Y
C2456,1717,Maya Bazar-Goshaiganj,UP,,Y
C2456,1117,Maya Bazar-Goshaiganj,UP,,Y
C2456,1127,Maya Bazar-Goshaiganj,UP,,Y
C2456,1748,Goshaiganj Local,UP,,Y
C2456,1717,Goshaiganj Local,UP,,Y
C2456,1117,Goshaiganj Local,UP,Sunday,Y
C2456,1127,Goshaiganj Local,UP,Sunday,Y
C2456,1748,Katehri-Bhiti,UP,,Y
C2456,1717,Katehri-Bhiti,UP,,Y
C2456,1117,Katehri-Bhiti,,,Y
C2456,1127,Katehri-Bhiti,,,Y
C2732,1520,Chaure Bazar,UP,,Y
C2732,1748,Chaure Bazar-Kurebhar,UP,,N
C2732,1711,Chaure Bazar-Kurebhar,UP,,N
C2735,1748,Safdarganj-Saidanpur,UP,,Y
C2735,1717,Safdarganj-Saidanpur,UP,Tuesday,Y
C2735,1117,Safdarganj-Saidanpur,UP,Tuesday,Y
C2735,1127,Safdarganj-Saidanpur,UP,Tuesday,Y
C2749,1748,Mahboobganj to Dilasiganj,UP,,Y
C2749,1711,Mahboobganj to Dilasiganj,UP,Saturday,Y
C2749,1127,Mahboobganj to Dilasiganj,UP,Saturday,Y
C2931,1748,Zaidpur Local,UP,,Y
C2931,1717,Zaidpur Local,UP,Monday,Y
C2931,1117,Zaidpur Local,UP,Monday,Y
C2931,1127,Zaidpur Local,UP,Monday,Y
C0211,1804,Jaswant nagar Local,UP,Monday,Y
C0211,1951,Jaswant nagar Local,UP,,Y
C0211,1117,Jaswant nagar Local,UP,,Y
C0370,1804,Bharthana Local,UP,Monday,Y
C0370,1951,Bharthana Local,UP,,Y
C0370,1137,Bharthana Local,UP,,Y
C0527,1804,Akbarpur Local,UP,Saturday,Y
C0527,1951,Akbarpur Local,UP,,Y
C0527,1117,Akbarpur Local,UP,,Y
C0597,1804,Kalpi Local,UP,Tuesday,Y
C0597,1951,Kalpi Local,UP,,Y
C0597,1137,Kalpi Local,UP,,Y
C0619,1804,Shivraj Pur Local,UP,Wednesday,Y
C0619,1951,Shivraj Pur Local,UP,,Y
C0619,1137,Shivraj Pur Local,UP,,Y
C0764,1804,Dibiyapur Local,UP,Thursday,Y
C0764,1951,Dibiyapur Local,UP,,Y
C0764,1137,Dibiyapur Local,UP,,Y
C0764,1804,Sahayal,UP,Wednesday,Y
C0764,1951,Sahayal,UP,,Y
C0764,1137,Sahayal,UP,,Y
C0814,1804,Jahanabad Local,UP,Wednesday,Y
C0814,1951,Jahanabad Local,UP,,Y
C0814,1117,Jahanabad Local,UP,Wednesday,Y
C0814,1804,Nauranga,UP,Friday,Y
C0814,1951,Nauranga,UP,,Y
C0814,1117,Nauranga,UP,Friday,Y
C0814,1804,Amouli,UP,Friday,Y
C0814,1951,Amouli,UP,,Y
C0814,1117,Amouli,UP,Friday,Y
C1089,1804,Rajapur Local,UP,Wednesday,Y
C1089,5008,Rajapur Local,UP,,Y
C1089,5010,Rajapur Local,UP,,Y
C1499,1804,Rura Local,UP,Friday,Y
C1499,1951,Rura Local,UP,,Y
C1499,1117,Rura Local,UP,,Y
C1599,1804,Maudha Local,UP,Sunday,Y
C1599,1951,Maudha Local,UP,,Y
C1599,1117,Maudha Local,UP,,Y
C1857,1804,Bargarh Local,UP,Saturday,Y
C1857,5010,Bargarh Local,UP,,Y
C1925,1804,Baberu Local,UP,Saturday,Y
C1925,1951,Baberu Local,UP,,Y
C2136,1804,Karvi Local,UP,Tuesday,Y
C2136,1951,Karvi Local,UP,,Y
C2136,1804,Bharatkup-Shivrampur,UP,Saturday,Y
C2136,1951,Bharatkup-Shivrampur,UP,,Y
C2136,1804,Shankar Bazar,UP,Saturday,Y
C2136,1951,Shankar Bazar,UP,,Y
C2136,1804,Chitrakoot,UP,Sunday,Y
C2136,1951,Chitrakoot,UP,,Y
C2439,1804,Manikpur Local,UP,Thursday,Y
C2439,5008,Manikpur Local,UP,,Y
C2439,5010,Manikpur Local,UP,,Y
C2439,1804,Saraiyan,UP,Tuesday,Y
C2439,5008,Saraiyan,UP,,Y
C2439,5010,Saraiyan,UP,,Y
C2603,1804,Bisanda,UP,,Y
C2603,1951,Bisanda,UP,,Y
C2603,1804,Oran,UP,Sunday,Y
C2603,1951,Oran,UP,,Y
C2661,1804,Banda Local 1,UP,Sunday,Y
C2661,1951,Banda Local 1,UP,,Y
C2661,1804,Banda Local 2,UP,Sunday,Y
C2661,1951,Banda Local 2,UP,,Y
C2661,1804,Banda Local 3,UP,Monday,Y
C2661,1951,Banda Local 3,UP,,Y
C2720,1804,Attara Local 1,UP,Saturday,Y
C2720,5010,Attara Local 1,UP,,Y
C2720,1804,Attara Local 2,UP,Saturday,Y
C2720,5010,Attara Local 2,UP,,Y
C2723,1804,Allipur-Khaga,UP,,Y
C2723,1951,Allipur-Khaga,UP,,Y
C2723,1117,Allipur-Khaga,UP,,Y
C2723,1804,Khaga Local,UP,Thursday,Y
C2723,1951,Khaga Local,UP,,Y
C2723,1117,Khaga Local,UP,Thursday,Y
C2742,1804,Kalu Kheda,,,Y
C2742,1804,Maurawan Local,UP,Thursday,Y
C2742,1951,Maurawan Local,UP,,Y
C2742,1804,Hilaily,UP,Friday,Y
C2742,1951,Hilaily,UP,,Y
C2906,1804,Fatehpur Local,UP,Friday,Y
C2906,1951,Fatehpur Local,UP,,Y
C1875,1930,Main Road-Nabi Nagar,Bihar,Tuesday,Y
C1875,1930,Kutumba,Bihar,Saturday,Y
C1875,1930,Madanpur,Bihar,Sunday,Y
C1875,1930,G.T. Road Madan Pur,Bihar,Monday,Y
C2257,2018,Kauakol,BR,,Y
C2257,2018,Pakri Brahma,BR,,Y
C2257,2018,KashiChak-Shekhupur,,,Y
C2257,1930,KashiChak-Shekhupur,Bihar,Thursday,Y
C2257,2018,Warsaliganj Local,,,Y
C2261,1930,Bedrabad Local,Bihar,Wednesday,Y
C2261,2041,Bedrabad Local,,,Y
C2261,1930,Mehandiya,,,Y
C2261,2041,Arbal-Bedrabad,,,Y
C2627,1930,Hatpar Road,Bihar,Saturday,Y
C2627,2041,Hatpar Road,,,Y
C2627,1141,Hatpar Road,BR,,Y
C2627,1930,Kako,Bihar,Thursday,Y
C2627,2041,Kako,,,Y
C2627,1141,Kako,BR,,Y
C2627,1930,Dharamshala Road,Bihar,Thursday,Y
C2627,2041,Dharamshala Road,,,Y
C2627,1141,Dharamshala Road,BR,,Y
C2725,1140,Barbigha,BR,,Y
C2725,2018,Gola Road-Main Market,,,Y
C2725,1930,Gola Road-Main Market,Bihar,Tuesday,Y
C2725,1140,Gola Road-Main Market,BR,,Y
C2803,1930,New Godam,Bihar,Thursday,Y
C2803,1930,Telbigha,Bihar,Friday,Y
C2803,1930,Manpur,Bihar,Saturday,Y
C2803,1930,Gaya Collage,Bihar,Saturday,Y
C2809,1930,Aurangabad Local,Bihar,Wednesday,Y
C2809,2041,Aurangabad Local,,,Y
C2809,1930,Dharamshala,Bihar,Sunday,Y
C2809,2041,Dharamshala,,,Y
C1544,1930,Patna,,,Y
C1544,2018,Shastri Nagar,Bihar,Monday,Y
C1544,1930,Shastri Nagar,,,Y
C1676,2018,Vikramganj,,,Y
C1676,2041,Vikramganj,,,Y
C1864,2010,Bausi Local-Dumka Road,,,Y
C1864,2038,Bausi Local-Dumka Road,Bihar,Monday,Y
C1939,2018,Bihta Local,Bihar,Wednesday,Y
C1939,1930,Bihta Local,,,Y
C1939,2018,Mandir Ke Pass-Bihta Local,Bihar,Tuesday,Y
C1939,1930,Mandir Ke Pass-Bihta Local,,,Y
C1939,2018,Pul Par,Bihar,Monday,Y
C1939,1930,Pul Par,,,Y
C1939,2018,Bazar Samiti,Bihar,Monday,Y
C1939,1930,Bazar Samiti,,,Y
C2209,2018,Sikandara Local,Bihar,Monday,Y
C2209,2018,Aliganj-Mirzaganj,Bihar,Sunday,Y
C2269,2018,Bhaktiyarpur,Bihar,Wednesday,Y
C2319,2018,Sabji Mandi-Gola Road,Bihar,Monday,Y
C2323,2018,Saraiya,,,Y
C2323,1930,Saraiya,,,Y
C2323,2018,Jagdishpur-Arra,BR,,Y
C2323,2018,Dhobi Ghat-Arra,Bihar,Saturday,Y
C2323,1930,Dhobi Ghat-Arra,,,Y
C2323,2018,Sahar,Bihar,Sunday,Y
C2323,1930,Sahar,,,Y
C2323,2018,Local-Main Market,Bihar,Thursday,Y
C2323,1930,Local-Main Market,,,Y
C2323,2018,Grahni,Bihar,Thursday,Y
C2323,1930,Grahni,,,Y
C2323,2018,Babra,Bihar,Friday,Y
C2323,1930,Babra,,,Y
C2323,2018,Chandi,Bihar,Monday,Y
C2323,1930,Chandi,,,Y
C2323,2018,Dumraon,Bihar,Monday,Y
C2323,1930,Dumraon,,,Y
C2551,2018,Jhanjha Local,Bihar,Tuesday,Y
C2551,2018,Sono Bazar,Bihar,Thursday,Y
C2551,2018,Khaparia-Batia,Bihar,Tuesday,Y
C2551,2018,Gidhaur,BR,,N
C2710,2018,Station Bazar-Barh,Bihar,Tuesday,Y
C2710,2018,Court Bazar,Bihar,Tuesday,Y
C2726,2018,Chandni Chowk,Bihar,Tuesday,Y
C2726,2018,Girindha,,,Y
C2972,2018,Bazar Samiti-Lakhisarai,,,Y
C2972,2018,Bazar Samiti,Bihar,Monday,Y
C2972,2018,Sabji Mandi-Lakhisara,Bihar,Tuesday,Y
C1667,2030,Sabji Mandi,Bihar,Tuesday,Y
C1721,2030,Satha,Bihar,Wednesday,Y
C1721,2030,Chanpatiya,Bihar,Monday,Y
C1725,2030,Main Road-Teghra,Bihar,Tuesday,Y
C1767,2030,Hasanpur Road-Bethan,Bihar,Monday,Y
C2041,2030,Main Bazar-Kusheshar Asthan,Bihar,Tuesday,Y
C2188,1142,Janki Asthan,Bihar,Monday,Y
C2296,2030,Sabji Mandi-Galla Mandi,Bihar,Friday,Y
C2463,1142,Areraj,Bihar,Tuesday,Y
C2463,1142,Pipra Bazar,Bihar,Tuesday,Y
C2463,1142,Lakhaura,Bihar,Wednesday,Y
C2463,1142,Turkoliya,Bihar,Thursday,Y
C2463,1142,Jeevadhara,Bihar,Friday,Y
C2534,2030,Majha Bazar,Bihar,Thursday,Y
C2534,2030,Meerganj,Bihar,Tuesday,Y
C2534,2030,Thave Bazar,Bihar,Wednesday,Y
C2534,2030,Yadavpur Road,Bihar,Wednesday,Y
C2658,2030,Kachi Pakki Road,Bihar,Monday,Y
C2658,2030,Maripur-Govarsahi,Bihar,Monday,Y
C2683,2030,Main Bazar-Station Road,Bihar,Monday,Y
C2700,2030,Angarghat,Bihar,Wednesday,Y
C2700,2030,Ashaghat,Bihar,Thursday,Y
C2700,2030,Haya Ghat,Bihar,Friday,Y
C2700,2030,Musari-Gharari,Bihar,Monday,Y
C2704,2030,Main Bazar-Ghorashan,Bihar,Monday,Y
C2806,2030,Local-Raxoul,Bihar,Monday,Y
C2870,2030,Sabji Mandi-Galla Mandi,Bihar,Friday,Y
C2965,2030,Merwa,Bihar,Saturday,Y
C2965,2030,Merwa Main MKT,,,Y
C2965,2030,Merwa STN Road,,,Y
C2965,2030,Darauli,,,Y
C2965,2030,Shivpur-Merwa,,,Y
C2965,2030,Nautan,,,Y
C2965,2030,Pratap Pur-Merwa,,,Y
C2966,2030,Sonbarsha,Bihar,Saturday,Y
C0822,2038,Supaul Local,Bihar,Saturday,Y
C0822,2038,Pepra,Bihar,Monday,Y
C0822,2038,Bhaptiyahi Farbitta Supaul,Bihar,Monday,Y
C1786,1143,Champa Nagar,BR,,Y
C1786,1143,Raniganj Local,UP,Monday,Y
C2042,2038,Singheshwar,Bihar,Friday,Y
C2042,2038,Mathai,Bihar,Monday,Y
C2055,2038,Narpatganj 1,Bihar,Tuesday,Y
C2055,2038,Narpatganj 2,Bihar,Wednesday,Y
C2202,2038,Mardhar,,,Y
C2202,2038,Sonbarsha-Mansi,BR,,Y
C2202,2038,Bithan,BR,,Y
C2202,2038,Khagaria 2,Bihar,Monday,Y
C2202,2038,Khagaria Local,Bihar,Monday,Y
C2202,2038,Mahesh Kut,Bihar,Friday,Y
C2202,2038,Naugachiya,,,Y
C2202,2038,Jamalpur,,,Y
C2651,1143,Forbisganj,Bihar,Tuesday,Y
C2653,2038,Bakhri Local,Bihar,Tuesday,Y
C2681,2038,Kishanganj,Bihar,Wednesday,Y
C2684,1143,Matihari to Chakrahat,,,Y
C2684,1143,Gulab Bagh,BR,,Y
C2684,1143,Garh Banaili,BR,,Y
C2684,1143,Kasba Local,Bihar,Thursday,Y
C2684,1143,Bada Edgah,Bihar,Thursday,Y
C2684,1143,Jalalgarh,Bihar,Thursday,Y
C2684,1143,Nemaida,Bihar,Monday,Y
C2734,2038,Sabji Mandi-Katihar,,,Y
C2734,2038,Sabji Mandi,Bihar,Tuesday,Y
C2734,2038,Kolasi Gairabadi,Bihar,Wednesday,Y
C2807,2038,Gopalpur-Rajanpur-Bagwa,BR,,Y
C2807,2038,Nauhatta-Bihra,BR,,Y
C2807,2038,Bakhtiyarpur-Salkhua-Sulindabad,BR,,Y
C2807,2038,Baralalganj Marodpur Chandran,BR,,Y
C2807,2038,Baijnathpur Sorbazar Sonbarsharaj,BR,,Y
C2807,2038,Sabji Mandi-Galla Mandi,Bihar,Friday,Y
C2807,2038,Saharsha,BR,,Y
C2807,2038,Sonvarsha-Tejnagra,Bihar,Wednesday,Y
C2807,2038,Saharsha Kachehari,Bihar,Saturday,Y
C2807,1144,Saharsha Local,Bihar,Thursday,Y
C2807,2038,Pach gachhia,,,Y
C2808,2038,Rupoli-Dhamdaha-Tikapatti,BR,,Y
C2808,1143,Purnia,BR,,Y
C2808,1143,Barakola,Bihar,Saturday,Y
C2808,1143,Kalabalwa,Bihar,Wednesday,Y
CS010,1529,Meh Nagar(Local),,,Y
CS010,1531,Meh Nagar(Local),,,Y
CS010,1121,Meh Nagar(Local),,,Y
CS010,1129,Meh Nagar(Local),,,Y
C3030,1009,Lohraiya,,,Y
C3030,1081,Lohraiya,,,Y
C3030,1124,Lohraiya,,,Y
C3030,1009,Sanichara,,,Y
C3030,1081,Sanichara,,,Y
C3030,1124,Sanichara,,,Y
C3013,1520,Maharajganj,,,Y
C3013,1307,Maharajganj,,,Y
C3013,1131,Maharajganj,,,Y
C3013,1520,Bandhua-Islamganj,,,Y
C3013,1307,Bandhua-Islamganj,,,Y
C3013,1131,Bandhua-Islamganj,,,Y
C3013,1520,Walipur-Para,,,Y
C3013,1307,Walipur-Para,,,Y
C3013,1131,Walipur-Para,,,Y
C3013,1520,Murlinagar-Rawania,,,Y
C3013,1307,Murlinagar-Rawania,,,Y
C3013,1131,Murlinagar-Rawania,,,Y
CS011,1520,Hanumanganj Local,,,Y
CS011,1753,Hanumanganj Local,,,Y
CS011,5008,Hanumanganj Local,,,Y
CS011,1520,Durgapur,,,Y
CS011,1753,Durgapur,,,Y
CS011,1307,Durgapur,,,Y
CS011,1520,Kanhaipur,,,Y
CS011,1753,Kanhaipur,,,Y
CS011,1307,Kanhaipur,,,Y
CS012,1024,Gadaura Local,,,Y
CS012,1126,Gadaura Local,,,Y
CS012,1024,Thoothibari-Bargadwa,,,Y
CS012,1126,Thoothibari-Bargadwa,,,Y
CS013,1629,NAINI-Raunak,,,N
CS013,1635,NAINI-Raunak,,,N
CS013,1629,NAINI,UP,,N
CS013,1635,NAINI,UP,,N
C1979,1748,Patranga Local,UP,,Y
C1979,1717,Patranga Local,UP,,Y
C1979,1117,Patranga Local,,,Y
C1979,1127,Patranga Local,,,Y
C1979,1748,Haliya Bad,UP,,Y
C1979,1717,Haliya Bad,UP,,Y
C1979,1117,Haliya Bad,,,Y
C1979,1127,Haliya Bad,,,Y
C3063,4055,,,,Y
C3063,1113,,,,Y
C3063,4055,,,,Y
C3063,1113,,,,Y
C3063,1113,,,,Y
C3063,1113,,,,Y
C3063,1113,,,,Y
C3063,4055,Mau Local-Divya,,,Y
C3063,1115,Mau Local-Divya,UP,,Y
C3063,1324,Mau Local-Divya,,,Y
C3063,1123,Mau Local-Divya,UP,,Y
C3063,1115,Chowk-Bus Stn-Bhiti-Divya,UP,,Y
C3063,1324,Chowk-Bus Stn-Bhiti-Divya,,,Y
C3063,1123,Chowk-Bus Stn-Bhiti-Divya,UP,,Y
C3063,1115,Shahadatpura,,,Y
C3063,1324,Shahadatpura,,,Y
C3063,1123,Shahadatpura,UP,,Y
C1984,1635,GauriGanj Local,UP,,Y
C1984,1520,GauriGanj Local,,,Y
C1984,1753,GauriGanj Local,,,Y
C1984,1307,GauriGanj Local,,,Y
C3029,1333,M-Ramgarh,UP,,Y
C3029,1115,M-Ramgarh,UP,,Y
C3029,1324,M-Ramgarh,,,Y
C3029,1120,M-Ramgarh,UP,,Y
C3029,1123,M-Ramgarh,UP,,Y
C3029,1333,Sahatwar,UP,,Y
C3029,1115,Sahatwar,UP,,Y
C3029,1120,Sahatwar,UP,,Y
C3029,1333,M-Shivan tola,UP,,Y
C3029,1115,M-Shivan tola,UP,,Y
C3029,1120,M-Shivan tola,UP,,Y
C3029,1120,Lalganj,UP,,Y
C3029,1333,M-Raniganj Local,UP,,Y
C3029,1115,M-Raniganj Local,UP,,Y
C3029,1324,M-Raniganj Local,,,Y
C3029,1120,M-Raniganj Local,UP,,Y
C3029,1123,M-Raniganj Local,UP,,Y
C3050,1319,B-Tulsipur Local,,,Y
C3050,1172,B-Tulsipur Local,,,Y
C3050,1184,B-Tulsipur Local,,,Y
C3050,1122,B-Tulsipur Local,,,Y
C3059,1337,G-Maharajganj Local,,,Y
C3059,1115,G-Maharajganj Local,,,Y
C3059,1402,G-Maharajganj Local,UP,,Y
C3065,1319,Tarabganj Local,,,Y
C3065,1172,Tarabganj Local,,,Y
C3065,1184,Tarabganj Local,,,Y
C3065,1122,Tarabganj Local,,,Y
C3065,1319,Pakdi-Amdahi,,,Y
C3065,1172,Pakdi-Amdahi,,,Y
C3065,1184,Pakdi-Amdahi,,,Y
C3065,1122,Pakdi-Amdahi,,,Y
C3071,1748,Tikait Nagar Local,UP,,Y
C3071,1711,Tikait Nagar Local,,,Y
C3071,1127,Tikait Nagar Local,,,Y
C3073,1319,PratapGonda Local,,,Y
C3073,1172,PratapGonda Local,,,Y
C3073,1184,PratapGonda Local,,,Y
C3073,1171,PratapGonda Local,UP,,Y
C3073,1122,PratapGonda Local,,,Y
C3076,1319,M-Tulsipur Local,,,Y
C3076,1172,M-Tulsipur Local,,,Y
C3076,1184,M-Tulsipur Local,,,Y
C3076,1171,M-Tulsipur Local,UP,,Y
C3076,1122,M-Tulsipur Local,,,Y
C3020,2030,Chapra Main road,,,Y
C3020,2030,Pauna-Pakadpaina,,,Y
C3020,2030,Bhagwan Bazar,,,Y
